MSB;Markt Schwaben;Markt Schwaben;Bf
MSBH;Sulzbach (Inn);Sulzbach (Inn);Bf
MSBI;Simbach (Inn);Simbach (Inn);Bf
MSCA;Schalchen Awanst;Schalchen Awanst;Awanst
MSCG;Schwaigen;Schwaigen;Bf
MSCH;München-Schwabing;Mü-Schwabing;Bf
MSCS;Schliersee;Schliersee;Bf
MSDF;Schondorf (Bay);Schondorf (Bay);Bf
MSDG;Schwindegg;Schwindegg;Bf
MSE;Seeshaupt;Seeshaupt;Bf
MSED;Senden;Senden;Bf
MSEH;Ingolstadt-Seehof;Ingolst-Seehof;Bft
MSF;Sonthofen;Sonthofen;Bf
MSFL;Schaftlach;Schaftlach;Bf
MSGD;Siegsdorf;Siegsdorf;Bf
MSGU;Schongau;Schongau;Bf
MSH;Seefeld-Hechendorf;Seefeld-Hechendf;Bf
MSHG;Steinhöring;Steinhöring;Bf
MSHM;Sontheim (Schwab);Sontheim(Schwab);Bf
MSHN;Schrobenhausen;Schrobenhausen;Bf
MSHW;Ingolstadt Nord Werkbf Terreno;Werkbf Terreno;Bf
MSM;Schleißheim;Schleißheim;Bf
MSMN;Schwabmünchen;Schwabmünchen;Bf
MSN;München-Solln;München-Solln;Bft
MSO;Solnhofen;Solnhofen;Bf
MST;Starnberg;Starnberg;Bf
MSTH;München-Steinhausen;Mü-Steinhausen;Bft
MSTS;Stetten (Schwab);Stetten(Schwab);Bf
MSTW;Meitingen Stahlwerk;Stahlwerk;Bft
MTA;Tauberfeld;Tauberfeld;Bf
MTE;Tegernsee;Tegernsee;NE-Bf
MTG;Töging (Inn);Töging (Inn);Bf
MTHB;Türkheim (Bay) Bahnhof;Türkheim (B) Bf;Bf
MTHM;Türkheim (Bay) Markt;Türkheim/B Markt;NE-Anst
MTHU;Thansau;Thansau;Anst
MTL;Treuchtlingen;Treuchtlingen;Bf
MTLG;Tüßling;Tüßling;Bf
MTMA;Thann-Matzbach;Thann-Matzbach;Bf
MTNB;Trennbach;Trennbach;Anst
MTO;Teisendorf;Teisendorf;Bf
MTPF;Tapfheim;Tapfheim;Bf
MTR;München-Trudering;Mü-Trudering;Bf
MTRT;Traunreut;Traunreut;Bf
MTS;Traunstein;Traunstein;Bf
MTSB;Trostberg;Trostberg;Bf
MTUG;Tutting;Tutting;Bf
MTZ;Tutzing;Tutzing;Bf
MUF;Uffing am Staffelsee;Uffing a Staffel;Bf
MUFH;Unterfahlheim;Unterfahlheim;Bf
MUG;Germering-Unterpfaffenhofen;Germering-Upfhfn;Bf
MUGH;Ungerhausen;Ungerhausen;Bf
MUHN;Unterhausen (Bay);Unterhausen/Bay;Bf
MUS;Übersee;Übersee;Bf
MUSG;Unterschwaningen;Unterschwaningen;NE-Hp Anst
MUTG;Utting;Utting;Bf
MUWB;Unterwurmbach;Unterwurmbach;NE-Hp
MUZ;Tutzing-Unterzeismering;Unterzeismering;Abzw
MVG;Vohburg-Rockolding;Vohbg-Rockolding;Bf
MVRN;Vöhringen;Vöhringen;Bf
MVRU;Vöhringen Unterwerk Trafoumsetzstelle;Vöhringen UW;Anst
MVRW;Vohburg Werkbahnhof Bayernoil;Vohbg Bayernoil;Bf
MVSB;Vilsbiburg;Vilsbiburg;Bf
MWAH;Walkertshofen;Walkertshofen;NE-Hp
MWAL;Wallerstein;Wallerstein;NE-Hp
MWBM;Wolnzach Markt;Wolnzach Markt;Bf
MWBN;Wilburgstetten;Wilburgstetten;NE-Hp Anst
MWCK;Burghausen Wackerwerk;Wackerwerk;Bft
MWDB;Weidenbach;Weidenbach;Bf
MWDG;Weiderting;Weiderting;Awanst
MWDS;Wendelstein;Wendelstein;NE-Bf
MWEI;Weichering;Weichering;Bf
MWH;Weilheim (Oberbay);Weilheim/Obb;Bf
MWHN;Walleshausen;Walleshausen;Bf
MWHS;Westheim (Schwab);Westheim/Schwab;Bf
MWI;Wilzhofen;Wilzhofen;Bf
MWIT;Witzighausen;Witzighausen;NE-Hp
MWKG;Waldkraiburg-Kraiburg;Waldkraibg-Kraib;Bf
MWKR;München-Westkreuz;Mü-Westkreuz;Bft
MWLA;Weiler (Allgäu);Weiler (Allgäu);Bf
MWM;Westerham;Westerham;Bf
MWML;Weihmichl;Weihmichl;Anst
MWNS;Wörnitzstein;Wörnitzstein;Bf
MWO;Wolfratshausen;Wolfratshausen;Bf
MWOH;Wollmetshofen;Wollmetshofen;NE-Hp
MWS;Weßling (Oberbay);Weßling/Obb;Bf
MWSB;Wasserburg (Inn) Bahnhof;Wasserb (Inn) Bf;Bf
MWSH;Weißenhorn;Weißenhorn;NE-Bf
MWSI;Wasserburg (Inn) Stadt;Wasserbg/Inn St;Bf
MWSL;Tittmoning-Wiesmühl;Tittmoning-Wiesm;Bf
MWTD;Wassertrüdingen;Wassertrüdingen;NE-Hp Anst
MWTI;Wörth (Isar);Wörth (Isar);Bf
MWTR;München-Waldtrudering;Mü-Waldtrudering;Abzw
MWUH;Wullenstetten Hp;Wullenstetten Hp;NE-Hp
MWZH;Weizern-Hopferau;Weizern-Hopferau;Bf
MZO;Zorneding;Zorneding;Bf
MZP;Zugspitzplatt;Zugspitzplatt;NE-Bf
NAD;Altdorf (b Nürnberg);Altdorf (b Nür);Bf
NAEG;Fürth Gbf AEG;Fürth Gbf AEG;Anst
NAH;Aschaffenburg Hbf;Aschaffenbg Hbf;Bf
NAH A;Aschaffenburg Hbf Ausfahrt;Aschaff Hbf Ausf;Bft
NAH E;Aschaffenburg Hbf Einfahrt;Aschaff Hbf Einf;Bft
NAH G;Aschaffenburg-Goldbach;Aburg-Goldbach;Bft Abzw
NAH U;Aschaffenburg Hbf Umspanngruppe;Aschaff Hbf Ums;Bft
NAHA;Aschaffenburg Hafen;Aschaffenbg Hfn;NE-Bf
NAIB;Aidenbach;Aidenbach;Bf
NAKW;Amberg Kaolin 1;Amberg Kaolin 1;Anst
NALB;Allersberg (Rothsee);Allersb(Rothsee);Bf
NAM;Amberg;Amberg;Bf
NAMB;Amorbach;Amorbach;Bf
NAMD;Amberg Dorfner;Amberg Dorfner;Anst
NAN;Ansbach;Ansbach;Bf
NANI;Aschaffenburg-Nilkheim;Aschaff-Nilkheim;Anst
NANS;Ansbach Stadt;Ansbach Stadt;Awanst
NAO;Auerbach (Oberpf);Auerbach (Opf);Bf
NARG;Arnschwang;Arnschwang;Bf
NARN;Arnstein (Unterfr);Arnstein (Ufr);Bf
NARR;Arrach;Arrach;NE-Hp
NAS;Altenschwand;Altenschwand;Bf
NASU;Aschaffenburg Süd;Aschaffenbg Süd;Bf
NASUM;Aschaffenburg Süd Bft Mainbrücke;Aburg Süd Mainbr;NE-Bft
NAZ;Arzberg (Oberfr);Arzberg (Oberfr);Bf
NBA;Bamberg;Bamberg;Bf
NBAB;Bad Abbach;Bad Abbach;Bf
NBAU;Baunach;Baunach;Bf
NBAW;Weiden Bayernwerk;Bayernw Weiden;Awanst
NBBN;Bieberehren;Bieberehren;Bf
NBE;Beratzhausen;Beratzhausen;Bf
NBEI;Bayerisch Eisenstein;Bay Eisenstein;Bf
NBER;Behringersmühle;Behringersmühle;NE-Bf
NBF;Burglengenfeld;Burglengenfeld;Bf
NBG;Breitengüßbach;Breitengüßbach;Bf
NBG S;Breitengüßbach Süd;Breitengüßb. Süd;Bft
NBHG;Bayreuth-St Georgen BHG;Bayreuth-SG BHG;NE-Anst
NBI;Bindlach;Bindlach;Bf
NBIM;Bischofsheim (Rhön);Bischofsh (Rhön);Bf
NBIN;Bischofsgrün;Bischofsgrün;Bf
NBKG;Bad Königshofen im Grabfeld;Bad Königsh i G;Bf
NBKI;Bad Kissingen;Bad Kissingen;Bf
NBN;Burgsinn;Burgsinn;Bf
NBNB;Burgsinn Bbf;Burgsinn Bbf;Bf
NBNE;Bad Neustadt (Saale);Bad Neust/Saale;Bf
NBOB;Böbrach;Böbrach;NE-Hp
NBOE;Bodenwöhr Nord;Bodenwöhr Nord;Bf
NBR;Bergrheinfeld;Bergrheinfeld;Awanst
NBSI;Bayreuth-St Georgen Sigu;Bayreuth-SG Sigu;NE-Anst
NBUG;Burggailenreuth;Burggailenreuth;NE-Hp
NBUS;Burgbernheim Stadt;Burgbernhm Stadt;Awanst
NBWI;Bad Windsheim;Bad Windsheim;Bf
NBY;Bayreuth Hbf;Bayreuth Hbf;Bf
NBYA;Bayreuth Altstadt;Bayreuth Altst;Bf
NBYG;Bayreuth-St Georgen;Bayreuth-St G;NE-Hp
NC;Coburg;Coburg;Bf
NCG;Coburg Gbf;Coburg Gbf;Bf
NCH;Cham (Oberpf);Cham (Oberpf);Bf
NCH S;Cham (Oberpf) Schwedenschanze;Cham Schwedensch;Bft
NCHM;Cham Müll;Cham Müll;Anst
NCL;Creglingen;Creglingen;Bf
NCN;Coburg Nord;Coburg Nord;Bft
NCNS;Coburg-Neuses;Coburg-Neuses;Bft
NCR;Creidlitz;Creidlitz;Bf
NCRE;Creußen (Oberfr);Creußen (Oberfr);Bf
NDAU;Döhlau;Döhlau;NE-Hp
NDB;Dombühl;Dombühl;Bf
NDEB;Dettelbach Bahnhof;Dettelbach Bf;Bf
NDG;Deggendorf Hbf;Deggendorf Hbf;Bf
NDH;Deggendorf Hafen;Deggendorf Hafen;Bf
NDHF;Nürnberg-Dürrenhof;Nür-Dürrenhof;Bft
NDIW;Maxhütte-Haidhof Didier-Werke;Maxhütte-H D W;NE-Anst
NDS;Hengersberg PA Schwaiger;PA Schwaiger;NE-Anst
NDUE;Demantsfürth-Uehlfeld;Demantsfürth-Ueh;Bf
NEBH;Ebenhausen (Unterfr);Ebenhausen(Ufr);Bf
NEBM;Ebermannstadt;Ebermannstadt;Bf
NEC;Ebersdorf (b Coburg);Ebersdorf (Cobg);Bf
NEE;Ebelsbach-Eltmann;Ebelsbach-Eltm;Bf
NEF;Eltersdorf;Eltersdorf;Bf
NEK;Emskirchen;Emskirchen;Bf
NELF;Elfershausen-Trimberg;Elfershs-Trimbg;Bf
NEM;Eußenheim;Eußenheim;Bf
NEOS;Eggolsheim Süd;Eggolsheim Süd;Bf
NER;Erlangen;Erlangen;Bf
NER G;Erlangen Gbf;Erlangen Gbf;Bft
NERB;Erlangen-Bruck;Erlangen-Bruck;Bft
NERM;Ermetzhofen;Ermetzhofen;Awanst
NERP;Erlau (b Passau);Erlau (b Passau);NE-Bf
NERS;Erlangen Paul-Gossen-Straße;PaulGossenStraße;Bft
NESE;Esbacher See Abzw;Esbacher See Abz;Abzw
NESU;Eschenau (Mittelfr);Eschenau (Mfr);Bf
NEVO;Bayreuth-St Georgen EVO;Bayreuth-St EVO;NE-Anst
NF;Fürth (Bay) Hbf;Fürth (Bay) Hbf;Bf
NF G;Fürth (Bay) Gbf;Fürth (Bay) Gbf;Bft
NFBB;Fürth-Burgfarrnbach;Fürth-Burgfbach;Bf
NFDF;Förtschendorf;Förtschendorf;Bf
NFHB;Frahelsbruck;Frahelsbruck;NE-Hp
NFIL;Fichtelberg;Fichtelberg;Bf
NFIN;Nürnberg-Fischbach Nokia;Nokia;Awanst
NFLS;Floß;Floß;Bf
NFO;Forchheim (Oberfr);Forchheim (Ofr);Bf
NFR;Freihöls;Freihöls;Bf
NFRA;Frauenaurach;Frauenaurach;Bf
NFRE;Freihung;Freihung;Bf
NFSB;Friedrichsthal (b Bayreuth);Friedrthal/Bayr;NE-Hp
NFT;Feucht;Feucht;Bf
NFUA;Fürth-Unterfürberg Abzw;Fürth-UntfürbgA;Abzw
NFUH;Fürth-Unterfarrnbach Abzw;Unterfarrnb Abzw;Abzw
NFW;Furth im Wald;Furth i Wald;Bf
NG;Gräfendorf;Gräfendorf;Bf
NGAE;Gädheim;Gädheim;Bf
NGAH;Großalbershof;Großalbershof;Bf
NGAS;Gasseldorf;Gasseldorf;NE-Bf
NGE;Georgensgmünd;Georgensgmünd;Bf
NGEF;Gefrees;Gefrees;Bf
NGF;Grafling;Grafling;Bf
NGFW;Grafenwiesen;Grafenwiesen;NE-Hp
NGKA;Frauenaurach Großkraftwerk Anst;GKW Frauenaur A;Anst
NGKF;Frauenaurach Großkraftwerk Franken II;GKW Frauenaurach;Anst
NGM;Gemünden (Main);Gemünden (Main);Bf
NGM S;Gemünden (Main) Saalebrücke;Gemünden Saalebr;Bft
NGOE;Görschnitz;Görschnitz;NE-Hp
NGOS;Gößweinstein;Gößweinstein;NE-Hp
NGPA;Gumpenried-Asbach;Gumpenried-Asb;NE-Hp
NGR;Grafenwöhr;Grafenwöhr;Anst
NGRL;Grafenwöhr Lager;Grafenwöhr Lager;Bf
NGUN;Gunzenhausen;Gunzenhausen;Bf
NGW;Passau-Lindau;Passau-Lindau;NE-Bf
NGYP;Steinach (b Rothenburg o d Tauber)Gyproc;Steinach Gyproc;Awanst
NGZ;Gotteszell;Gotteszell;Bf
NGZN;Gotteszell Nord;Gotteszell Nord;NE-Hp
NH;Harsdorf;Harsdorf;Bf
NHAI;Haidmühle;Haidmühle;Bf
NHAL;Hallstadt (b Bamberg);Hallstadt(Bambg);Abzw
NHAN;Hof Hbf Haßmann;Hof Hbf Haßmann;Awanst
NHE;Heilsbronn;Heilsbronn;Bf
NHER;Heroldsberg;Heroldsberg;Bf
NHG;Hammelburg;Hammelburg;Bf
NHH;Herrnberchtheim;Herrnberchtheim;Bf
NHHM;Hofheim (Unterfr);Hofheim (Ufr);Bf
NHIL;Hiltersdorf;Hiltersdorf;Bf
NHIR;Hirschau;Hirschau;Bf
NHL;Hersbruck (links Pegnitz);Hersbruck (li P);Bf
NHM;Hochstadt-Marktzeuln;Hochst-Marktzeu;Bf
NHMA;Nürnberg Hohe Marter;Hohe Marter;Abzw
NHN;Höflein;Höflein;Abzw
NHO;Hof Hbf;Hof Hbf;Bf
NHOB;Wunsiedel-Holenbrunn;Wun-Holenbr;Bf
NHON;Hof-Neuhof;Hof-Neuhof;Bf
NHOS;Hof Hbf Stadt 2;Hof Hbf Stadt 2;Awanst
NHR;Hersbruck (rechts Pegnitz);Hersbruck (re P);Bf
NHR O;Hersbruck (rechts Pegnitz) Ost;Hersbr (re P) O;Bft
NHS;Hartmannshof;Hartmannshof;Bf
NHT;Haßfurt;Haßfurt;Bf
NHUE;Regensburg Hafenbrücke;Hafenbrücke;Bft Abzw
NHWN;Hohenwarth (Niederbay);Hohenwarth;NE-Hp
NHWNC;Hohenwarth (Niederbay) Campingplatz;Hohenw Campingpl;NE-Hp
NHZB;Hauzenberg;Hauzenberg;NE-Bf
NHZW;Herzogsweg Abzw;Herzogsweg Abzw;Abzw
NI;Iphofen;Iphofen;Bf
NIR;Irrenlohe;Irrenlohe;Bf
NJB;Nürnberg Jansenbrücke;Nür Jansenbr;Bft Abzw
NJS;Jossa;Jossa;Bf
NK;Kronach;Kronach;Bf
NKA;Karlstadt (Main);Karlstadt (Main);Bf
NKDF;Klardorf;Klardorf;Bf
NKI;Köditz;Köditz;Bf
NKL;Kirchenlaibach;Kirchenlaibach;Bf
NKLH;Kleinheubach;Kleinheubach;Bf
NKM;Klingenberg am Main;Klingenberg;Bf
NKMG;Kothmaißling;Kothmaißling;Bf
NKMU;Kronach Müll;Kronach Müll;Awanst
NKN;Kitzingen;Kitzingen;Bf
NKNN;Kemnath-Neustadt;Kemnath-Neustadt;Bf
NKOE;Köfering;Köfering;Bf
NKT;Kleinwallstadt;Kleinwallstadt;Bf
NKU;Kulmbach;Kulmbach;Bf
NKUE;Küps;Küps;Bf
NKUW;Cham (Oberpf) Kunststoffwerk;Cham (Oberpf) K;Anst
NKZ;Bad Kötzting;Bad Kötzting;Bf
NKZA;Bayreuth Kreuzstein;Kreuzstein;Abzw
NLA;Laufach;Laufach;Bf
NLAH;Amberg Lagerhaus Sb;Amberg Lagerh Sb;Anst
NLAM;Lam;Lam;NE-Bf
NLCK;Laineck;Laineck;NE-Hp
NLE;Lehrberg;Lehrberg;Bf
NLEA;Hof Westfalen AG;Hof Westfalen AG;Anst
NLEU;Leupoldsdorf;Leupoldsdorf;Bf
NLF;Lichtenfels;Lichtenfels;Bf
NLGU;Langlau;Langlau;Bf
NLHM;Ludersheim;Ludersheim;Bf
NLL;Lauf (links Pegnitz);Lauf (links Peg);Bf
NLO;Lohr Bahnhof;Lohr Bahnhof;Bf
NLOS;Lohr Stadt;Lohr Stadt;Anst
NLP;Langenprozelten;Langenprozelten;Bf
NLR;Lauf (rechts Pegnitz);Lauf(rechts Peg);Bf
NLUH;Luitpoldhütte;Luitpoldhütte;Bf
NLUS;Ludwigsstadt;Ludwigsstadt;Bf
NLWI;Leutershausen-Wiedersbach;Leutershs-Wied;Bf
NM;Miltenberg;Miltenberg;Bf
NM W;Miltenberg West;Miltenberg West;Bft
NMAH;Matting Ausweiche;Matting Ausweich;Bf
NMB;Markt Bibart;Markt Bibart;Bf
NMBG;Münchberg;Münchberg;Bf
NME;Mellrichstadt Bahnhof;Mellrichstadt Bf;Bf
NMEI;Markt Einersheim;Markt Einersheim;Bf
NMER;Markt Erlbach;Markt Erlbach;Bf
NMET;Metten Bf;Metten Bf;NE-Bf
NMG;Mangolding;Mangolding;Bf
NMH;Marktleuthen;Marktleuthen;Bf
NMHW;Mühlhausen (Wern);Mühlhausen(Wern);Bf
NMKU;Kulmbach Müll;Kulmbach Müll;Anst
NML;Mainleus;Mainleus;Bf
NMM;Mainbernheim;Mainbernheim;Bf
NMOF;Kulmbach Mönchshof;Kulmbach Mönchs;Awanst
NMOT;Mottgers;Mottgers;Bf
NMR;Marktredwitz;Marktredwitz;Bf
NMSG;Marktschorgast;Marktschorgast;Bf
NMT;Marktbreit;Marktbreit;Bf
NMUE;Münnerstadt;Münnerstadt;Bf
NMUG;Muggendorf;Muggendorf;NE-Hp
NMXH;Maxhütte-Haidhof;Maxhütte-Haidhof;Bf
NN;Nürnberg Hbf;Nürnberg Hbf;Bf
NNA;Neustadt (Aisch) Bahnhof;Neust/Aisch Bf;Bf
NNAB;Nabburg;Nabburg;Bf
NNAE;Neubäu;Neubäu;Bf
NNAN;Nantenbach;Nantenbach;Abzw
NNBS;Nußberg-Schönau;Nußberg-Schönau;NE-Hp
NND;Nürnberg-Dutzendteich;Nür-Dutzendteich;Bf
NNDO;Nürnberg-Doos;Nürnberg-Doos;Bft
NNE;Neuenmarkt-Wirsberg;Neuenm-Wirsberg;Bf
NNE O;Neuenmarkt-Wirsberg Ost;Neuenm-Wbg Ost;Bft
NNE S;Neuenmarkt-Wirsberg Süd;Neuenm-Wbg Süd;Bft
NNEH;Nürnberg Hafen;Nürnberg Hafen;Anst
NNEI;Nürnberg-Eibach;Nürnberg-Eibach;Bf
NNG;Nürnberg Hgbf;Nürnberg Hgbf;Bft
NNGR;Nürnberg Großmarkt;Nür Großmarkt;Bf
NNHC;Neuenreuth (b Creußen);Neuenreuth/Creu;Bf
NNIT;Nittenau;Nittenau;Bf
NNKS;Neunkirchen a Sand;Neunkir a Sand;Bf
NNLW;Nürnberg-Langwasser;Nür-Langwasser;Bf
NNMO;Nürnberg-Mögeldorf;Nür-Mögeldorf;Bf
NNMV;Nürnberg Müllverbrennung;N-Müllverbr;Awanst
NNO;Nürnberg Ost;Nürnberg Ost;Bf
NNP;Neuhaus (Pegnitz);Neuhaus(Pegnitz);Bf
NNR;Nürnberg Rbf;Nürnberg Rbf;Bf
NNR A;Nürnberg Rbf Ausfahrt;Nür Rbf Ausfahrt;Bft
NNR B;Nürnberg Rbf Minervabrücke;Nür Minervabr;Bft
NNR E;Nürnberg Rbf Einfahrt;Nür Rbf Einfahrt;Bft
NNRD;Nürnberg Nord;Nürnberg Nord;Bf
NNRF;Nürnberg-Reichelsdorf;Nür-Reichelsdorf;Bf
NNRO;Nürnberg Nordost;Nürnberg Nordost;Bf
NNS;Neukirchen (b Sulzbach-Rosenberg);Neukir (Sulz-R);Bf
NNSB;Neustift-Blindham;Neustift-Blindh;Bf
NNSE;Nürnberg-Steinbühl (tief);Steinbühl;Bft
NNSG;Neusorg;Neusorg;Bf
NNST;Nürnberg-Stein;Nürnberg-Stein;Bf
NNSW;Nürnberg-Schweinau;Nür-Schweinau;Bf
NNT;Neumarkt (Oberpf);Neumarkt(Oberpf);Bf
NNU;Neustadt (b Coburg);Neustadt(b Cobg);Bf
NNW;Neustadt (Waldnaab);Neust (Waldnaab);Bf
NOBW;Oberwerrn;Oberwerrn;Bf
NOBZ;Obernzell;Obernzell;NE-Bf
NOE;Obernburg-Elsenfeld;Obernbg-Elsenf;Bf
NOF;Ochsenfurt;Ochsenfurt;Bf
NOH;Oberhaid;Oberhaid;Bf
NOK;Ochenbruck;Ochenbruck;Bf
NOKP;Oberkotzau;Oberkotzau;Bf
NON;Oberdachstetten;Oberdachstetten;Bf
NOR;Ortenburg (Niederbay);Ortenburg(Nbay);Bf
NOS;Osterhofen (Niederbay);Osterhofen/Nbay;Bf
NOT;Obertraubling;Obertraubling;Bf
NPA;Passau Hbf;Passau Hbf;Bf
NPA G;Passau Gbf;Passau Gbf;Bft
NPA P;Passau Hbf Voglau;Passau Hbf Vogl;Bft
NPAD;Patersdorf;Patersdorf;NE-Hp
NPAO;Passau-Rosenau;Passau-Rosenau;NE-Anst
NPAR;Partenstein;Partenstein;Bf
NPB;Parsberg;Parsberg;Bf
NPE;Pechbrunn;Pechbrunn;Bf
NPL;Plattling;Plattling;Bf
NPLF;Pleinfeld;Pleinfeld;Bf
NPLG;Pleinting;Pleinting;Awanst
NPOH;Postbauer-Heng;Postbauer-Heng;Bf
NPOM;Pommelsbrunn;Pommelsbrunn;Abzw
NPR;Pressig-Rothenkirchen;Pressig-Rothenk;Bf
NPS;Pressath;Pressath;Bf
NPUE;Parkstein-Hütten;Parkstein-Hütten;Bf
NPZ;Pegnitz;Pegnitz;Bf
NRA;Radldorf (Niederbay);Radldorf (Nbay);Bf
NRAA;Ranna;Ranna;Bf
NRB;Rohrbach;Rohrbach;Bf
NREZ;Retzbach-Zellingen;Retzb-Zellingen;Bf
NRGF;Regenstauf;Regenstauf;Bf
NRH;Regensburg Hbf;Regensburg Hbf;Bf
NRH B;Regensburg Bbf;Regensburg Bbf;Bft
NRH D;Regensburg Dörnberg;Reg Dörnberg;Bft
NRHA;Regensburg Hafen;Reg Hafen;Bf
NRHF;Regensburg Bayernhafen;Reg Bayernhafen;Bft
NRL;Roßtal;Roßtal;Bf
NRO;Roth;Roth;Bf
NROB;Regensburg Ost;Regensbg Ost;Bf
NROD;Roding;Roding;Bf
NROS;Burgweinting;Burgweinting;Awanst
NROT;Rothenburg ob der Tauber;Rothenburg o d T;Bf
NRP;Röthenbach (Pegnitz);Röthenbach (Peg);Bf
NRPF;Regensburg-Prüfening (NRH);Regensbg-Prüfe;Bft
NRSS;Rossach;Rossach;Bf
NRT;Reuth (b Erbendorf);Reuth(b Erbend);Bf
NRTB;Rödental Bbf;Rödental Bbf;Bf
NRTD;Rottendorf;Rottendorf;Bf
NRTL;Rödental;Rödental;Bf
NRU;Rehau;Rehau;Bf
NRUE;Rückersdorf (Mittelfr);Rückersd (Mfr);Bf
NRUF;Ruhmannsfelden;Ruhmannsfelden;NE-Bf
NRWA;Regensburg Walhallastraße;Regensbg Walhal;Bf
NRWD;Nürnberg Reichswald;Reichswald;Abzw
NRWU;Regensburg-Wutzlhofen;Regensbg-Wutzlh;Bf
NS;Schweinfurt Hbf;Schweinfurt Hbf;Bf
NSAN;Sandbach (Niederbay);Sandbach (Nbay);Bf
NSAW;Schnabelwaid;Schnabelwaid;Bf
NSB;Rieneck Sinnberg;Sinnberg;Abzw
NSBA;Schnaittenbach;Schnaittenbach;Bf
NSBG;Schaibing;Schaibing;NE-Anst
NSBS;Schwarzenbach (Saale);Schwarzenb Saale;Bf
NSBW;Schwarzenbach a Wald;Schwarzenb a W;Bf
NSC;Schwabach;Schwabach;Bf
NSCH;Schwandorf;Schwandorf;Bf
NSD;Steinbach am Wald;Steinbach a Wald;Bf
NSDF;Siegelsdorf;Siegelsdorf;Bf
NSDO;Schwarzenfeld (Oberpf);Schwarzenf/Opf;Bf
NSDT;Gstadt;Gstadt;NE-Hp
NSF;Seubersdorf;Seubersdorf;Bf
NSFN;Bad Staffelstein;Bad Staffelstein;Bf
NSG;Schirnding;Schirnding;Bf
NSHF;Seehof;Seehof;Bf
NSHO;Hof Hbf Stadt 1;Hof Hbf Stadt 1;Awanst
NSI;Schalding;Schalding;Bf
NSIN;Sinzing (b Regensburg);Sinzing/Regensbg;Bf
NSK;Straßkirchen;Straßkirchen;Bf
NSL;Saal (Donau);Saal (Donau);Bf
NSLI;Seligenstadt (b Würzburg);Seligenst (Würz);Bf
NSLN;Schlömen;Schlömen;Bft
NSLZ;Selbitz;Selbitz;Bf
NSM;Stammbach;Stammbach;Bf
NSNE;Schnelldorf;Schnelldorf;Bf
NSNH;Sand (Niederbay) Hafen;Sand (Ndb) Hafen;Awanst
NSNI;Viechtach Schnitzmühle;Schnitzmühle;NE-Hp
NSOK;Stockau;Stockau;Bf
NSOM;GRB GmbH Mitterteich;GRB Mitterteich;NE-Anst
NSP;Selb-Plößberg;Selb-Plößberg;Bf
NSPO;Stadtprozelten;Stadtprozelten;Bf
NSPT;Spalt;Spalt;Bf
NSPU;Spiegelau;Spiegelau;Bf
NSRH;Sulzbach-Rosenberg Hütte;Sulzb Rosenbg H;Bf
NSSE;Schweinfurt-Sennfeld;Schweinf-Sennf;Bf
NSST;Schweinfurt Stadt;Schweinf Stadt;Bf
NST;Straubing;Straubing;Bf
NSTC;Straubing Müllverladung;Straubing Müllv;Awanst
NSTD;Nürnberg Frankenstadion;Nür Frankenstad;Bf
NSTL;Amberg Stöllger;Amberg Stöllger;Anst
NSTN;Steinach (b Rothenburg o d Tauber);Steinach/R o d T;Bf
NSTR;Streitberg;Streitberg;NE-Bf
NSTS;Stadtsteinach;Stadtsteinach;Anst
NSU;Strullendorf;Strullendorf;Bf
NSUE;Sünching;Sünching;Bf
NT;Thüngen (Unterfr);Thüngen (Ufr);Bf
NTB;Trabitz;Trabitz;Bf
NTEN;Teisnach;Teisnach;NE-Bf
NTF;Triesdorf;Triesdorf;Bf
NTG;Trebgast;Trebgast;Bf
NTHM;Thüngersheim;Thüngersheim;Bf
NTRI;Triefenried;Triefenried;Bf
NTRS;Teisnach Rohde & Schwarz;Teisnach R&S;NE-Hp
NTZ;Teublitz (Oberpf);Teublitz (Opf);NE-Anst
NU;Uffenheim;Uffenheim;Bf
NUDF;Undorf;Undorf;Bf
NUL;Unterleiterbach;Unterleiterbach;Bf
NUS;Untersteinach (b Stadtsteinach);Untersteinach/St;Bf
NUST;Untersteinach (b Bayreuth);Unterstei /Bayr;NE-Hp
NV;Vorra (Pegnitz);Vorra (Pegnitz);Bf
NVA;Vach;Vach;Bf
NVBS;Hof Vogtl Baumwollspinnerei;Hof Vogtl Baumw;Awanst
NVD;Vogelheerd;Vogelheerd;Anst
NVE;Veitshöchheim;Veitshöchheim;Bf
NVI;Vilshofen (Niederbay);Vilshofen(Nbay);Bf
NVIB;Vilshofen (Niederbay) Berger;Vilshofen Berger;Awanst
NVIC;Viechtach;Viechtach;NE-Bf
NVK;Vilseck;Vilseck;Bf
NVKL;Vilseck Lager;Vilseck Lager;Bf
NWA;Waigolshausen;Waigolshausen;Bf
NWAS;Watzelsteg;Watzelsteg;NE-Hp
NWB;Windischeschenbach;Windischeschenb;Bf
NWBE;Weidenberg;Weidenberg;NE-Bf
NWBF;Weißenbrunn am Forst;Weißenbrunn a F;Abzw
NWBG;Weidenberg Weidenberg Vg;Weidenbg Weidenb;NE-Anst
NWBM;Weiden (Oberpf) Bauscher-Mandt;Weiden(Opf)B-M;Awanst
NWBR;Weißenbrunn;Weißenbrunn;Bf
NWD;Windsfeld-Dittenheim;Windsf-Dittenh;Bf
NWDF;Wackersdorf (Oberpf);Wackersdorf/Opf;Bf
